transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,total_amount,payment_method,status,is_anomaly,hour,day_of_week,month,month_name,quarter
TRX102501,2023-12-17,CUST10043,PROD1023,1,2650.83,4866.77,Наличные,Завершен,False,0,Вс,12,Декабрь,4
TRX102502,2023-07-27,CUST10159,PROD1004,2,697.91,4959.477405802901,Карта,Завершен,True,0,Чт,7,Июль,3
TRX102503,2023-08-22,CUST10049,PROD1020,1,1703.96,1791.68,Онлайн,Отменен,False,0,Вт,8,Август,3
TRX102504,2023-05-16,CUST10166,PROD1008,2,1523.39,2875.15,Карта,Завершен,False,0,Вт,5,Май,2
TRX102505,2023-11-25,CUST10001,PROD1010,2,1085.82,3582.11,Карта,Завершен,False,0,Сб,11,Ноябрь,4
TRX102506,2023-04-02,CUST10036,PROD1023,1,2650.83,2781.45,Наличные,Отменен,False,0,Вс,4,Апрель,2
TRX102507,2023-03-25,CUST10023,PROD1028,3,347.23,1523.14,Карта,Завершен,False,0,Сб,3,Март,1
TRX102508,2023-04-25,CUST10145,PROD1011,2,130.04,247.01,Наличные,Отменен,False,0,Вт,4,Апрель,2
TRX102509,2023-07-27,CUST10000,PROD1001,3,4609.89,13137.98,Карта,Завершен,False,0,Чт,7,Июль,3
TRX102510,2023-05-31,CUST10078,PROD1012,1,1050.68,1012.49,Карта,Завершен,False,0,Ср,5,Май,2
TRX102511,2023-06-30,CUST10020,PROD1007,2,2856.91,8910.82,Онлайн,Завершен,False,0,Пт,6,Июнь,2
TRX102512,2023-09-30,CUST10062,PROD1025,2,871.73,2545.74,Наличные,Завершен,False,0,Сб,9,Сентябрь,3
TRX102513,2023-12-26,CUST10090,PROD1026,2,1660.58,6429.05,Онлайн,Завершен,False,0,Вт,12,Декабрь,4
TRX102514,2023-10-19,CUST10102,PROD1015,2,424.44,806.23,Наличные,Отменен,False,0,Чт,10,Октябрь,4
TRX102515,2023-03-19,CUST10198,PROD1004,1,697.91,3844.9122522847592,Онлайн,Завершен,True,0,Вс,3,Март,1
TRX102516,2023-09-28,CUST10145,PROD1009,2,3115.01,6336.31,Наличные,Завершен,False,0,Чт,9,Сентябрь,3
TRX102517,2023-12-08,CUST10134,PROD1004,1,697.91,1098.89,Наличные,Завершен,False,0,Пт,12,Декабрь,4
TRX102518,2023-04-05,CUST10101,PROD1013,1,861.39,872.36,Карта,Завершен,False,0,Ср,4,Апрель,2
TRX102519,2023-08-21,CUST10156,PROD1018,3,2672.99,7871.71,Онлайн,Завершен,False,0,Пн,8,Август,3
TRX102520,2023-11-04,CUST10187,PROD1026,3,1660.58,6955.98,Онлайн,Завершен,False,0,Сб,11,Ноябрь,4
TRX102521,2023-05-07,CUST10102,PROD1010,1,1085.82,1140.44,Онлайн,Завершен,False,0,Вс,5,Май,2
TRX102522,2023-09-21,CUST10199,PROD1022,2,4668.45,9328.37,Наличные,Завершен,False,0,Чт,9,Сентябрь,3
TRX102523,2023-01-07,CUST10064,PROD1003,2,1956.8,5573.43,Онлайн,Завершен,False,0,Сб,1,Январь,1
TRX102524,2023-05-07,CUST10195,PROD1010,1,1085.82,1020.7,Онлайн,Завершен,False,0,Вс,5,Май,2
TRX102525,2023-02-13,CUST10012,PROD1004,1,697.91,6348.5919800478205,Онлайн,Завершен,True,0,Пн,2,Февраль,1
TRX102526,2023-12-04,CUST10191,PROD1014,3,1566.78,9188.13,Карта,Завершен,False,0,Пн,12,Декабрь,4
TRX102527,2023-06-06,CUST10187,PROD1020,3,1703.96,5276.83,Онлайн,Завершен,False,0,Вт,6,Июнь,2
TRX102528,2023-02-06,CUST10126,PROD1009,1,3115.01,2877.15,Наличные,Завершен,False,0,Пн,2,Февраль,1
TRX102529,2023-03-19,CUST10138,PROD1026,3,1660.58,5025.14,Наличные,Завершен,False,0,Вс,3,Март,1
TRX102530,2023-11-26,CUST10170,PROD1026,2,1660.58,6182.97,Онлайн,Завершен,False,0,Вс,11,Ноябрь,4
TRX102531,2023-03-11,CUST10038,PROD1029,2,4197.25,11361.17,Карта,Завершен,False,0,Сб,3,Март,1
TRX102532,2023-09-23,CUST10124,PROD1007,1,2856.91,4145.52,Наличные,Завершен,False,0,Сб,9,Сентябрь,3
TRX102533,2023-08-08,CUST10158,PROD1025,3,871.73,2407.18,Наличные,Завершен,False,0,Вт,8,Август,3
TRX102534,2023-03-06,CUST10008,PROD1026,3,1660.58,5257.52,Онлайн,Отменен,False,0,Пн,3,Март,1
TRX102535,2023-07-09,CUST10160,PROD1017,2,254.98,2984.15386856191,Карта,Завершен,True,0,Вс,7,Июль,3
TRX102536,2023-08-18,CUST10085,PROD1013,3,861.39,3805.74,Наличные,Завершен,False,0,Пт,8,Август,3
TRX102537,2023-03-20,CUST10001,PROD1029,3,4197.25,13177.37,Наличные,Завершен,False,0,Пн,3,Март,1
TRX102538,2023-05-07,CUST10018,PROD1015,2,424.44,807.73,Онлайн,Завершен,False,0,Вс,5,Май,2
TRX102539,2023-04-10,CUST10013,PROD1021,2,1105.42,2263.31,Наличные,Завершен,False,0,Пн,4,Апрель,2
TRX102540,2023-09-08,CUST10089,PROD1006,2,3083.34,9513.39,Карта,Отменен,False,0,Пт,9,Сентябрь,3
TRX102541,2023-04-26,CUST10011,PROD1002,2,2331.16,4902.49,Карта,Завершен,False,0,Ср,4,Апрель,2
TRX102542,2023-12-22,CUST10018,PROD1026,2,1660.58,5103.31,Онлайн,Завершен,False,0,Пт,12,Декабрь,4
TRX102543,2023-04-12,CUST10187,PROD1015,3,424.44,1195.23,Карта,Завершен,False,0,Ср,4,Апрель,2
TRX102544,2023-05-31,CUST10199,PROD1008,2,1523.39,3258.0,Наличные,Завершен,False,0,Ср,5,Май,2
TRX102545,2023-09-10,CUST10032,PROD1000,2,1005.72,1988.88,Карта,Завершен,False,0,Вс,9,Сентябрь,3
TRX102546,2023-06-11,CUST10019,PROD1029,1,4197.25,40666.92810871444,Онлайн,Завершен,True,0,Вс,6,Июнь,2
TRX102547,2023-02-06,CUST10199,PROD1020,2,1703.96,3090.38,Наличные,Завершен,False,0,Пн,2,Февраль,1
TRX102548,2023-02-15,CUST10151,PROD1022,2,4668.45,8849.31,Наличные,Завершен,False,0,Ср,2,Февраль,1
TRX102549,2023-02-10,CUST10018,PROD1011,2,130.04,381.03,Онлайн,Завершен,False,0,Пт,2,Февраль,1
TRX102550,2023-07-01,CUST10188,PROD1000,3,1005.72,4384.82,Карта,Завершен,False,0,Сб,7,Июль,3
TRX102551,2023-06-14,CUST10093,PROD1008,2,1523.39,2907.39,Карта,Завершен,False,0,Ср,6,Июнь,2
TRX102552,2023-11-05,CUST10012,PROD1003,3,1956.8,73828.24523647776,Наличные,Завершен,True,0,Вс,11,Ноябрь,4
TRX102553,2023-01-06,CUST10081,PROD1007,3,2856.91,13864.68,Наличные,Завершен,False,0,Пт,1,Январь,1
TRX102554,2023-03-02,CUST10182,PROD1008,3,1523.39,5013.21,Онлайн,Завершен,False,0,Чт,3,Март,1
TRX102555,2023-03-18,CUST10196,PROD1002,1,2331.16,16555.791117455075,Карта,Завершен,True,0,Сб,3,Март,1
TRX102556,2023-01-21,CUST10175,PROD1016,1,3067.88,4483.78,Наличные,Завершен,False,0,Сб,1,Январь,1
TRX102557,2023-11-18,CUST10038,PROD1023,3,2650.83,10786.06,Наличные,Завершен,False,0,Сб,11,Ноябрь,4
TRX102558,2023-06-14,CUST10072,PROD1019,1,2579.37,2681.42,Онлайн,Отменен,False,0,Ср,6,Июнь,2
TRX102559,2023-08-12,CUST10184,PROD1019,3,2579.37,10926.16,Наличные,Завершен,False,0,Сб,8,Август,3
TRX102560,2023-03-09,CUST10067,PROD1001,1,4609.89,5008.68,Карта,Завершен,False,0,Чт,3,Март,1
TRX102561,2023-09-15,CUST10010,PROD1028,3,347.23,1422.98,Онлайн,Завершен,False,0,Пт,9,Сентябрь,3
TRX102562,2023-11-06,CUST10183,PROD1015,3,424.44,10517.17960370563,Карта,Отменен,True,0,Пн,11,Ноябрь,4
TRX102563,2023-11-03,CUST10161,PROD1019,3,2579.37,10661.54,Наличные,Завершен,False,0,Пт,11,Ноябрь,4
TRX102564,2023-04-24,CUST10099,PROD1002,1,2331.16,2191.15,Наличные,Завершен,False,0,Пн,4,Апрель,2
TRX102565,2023-02-21,CUST10087,PROD1010,1,1085.82,1093.88,Карта,Завершен,False,0,Вт,2,Февраль,1
TRX102566,2023-07-24,CUST10008,PROD1005,1,385.1,397.28,Наличные,Завершен,False,0,Пн,7,Июль,3
TRX102567,2023-08-21,CUST10153,PROD1021,3,1105.42,3639.79,Наличные,Завершен,False,0,Пн,8,Август,3
TRX102568,2023-12-14,CUST10075,PROD1015,1,424.44,760.54,Наличные,Завершен,False,0,Чт,12,Декабрь,4
TRX102569,2023-12-24,CUST10163,PROD1027,1,1625.75,2944.97,Карта,Завершен,False,0,Вс,12,Декабрь,4
TRX102570,2023-02-10,CUST10158,PROD1024,2,1082.72,2964.61,Онлайн,Завершен,False,0,Пт,2,Февраль,1
TRX102571,2023-06-23,CUST10099,PROD1007,3,2856.91,13053.0,Наличные,Завершен,False,0,Пт,6,Июнь,2
TRX102572,2023-03-09,CUST10000,PROD1005,2,385.1,731.41,Наличные,Завершен,False,0,Чт,3,Март,1
TRX102573,2023-04-29,CUST10004,PROD1004,1,697.91,1099.01,Карта,Завершен,False,0,Сб,4,Апрель,2
TRX102574,2023-07-11,CUST10099,PROD1026,2,1660.58,3358.04,Онлайн,Завершен,False,0,Вт,7,Июль,3
TRX102575,2023-07-25,CUST10101,PROD1010,1,1085.82,1178.79,Наличные,Завершен,False,0,Вт,7,Июль,3
TRX102576,2023-05-03,CUST10022,PROD1026,2,1660.58,24305.78543399476,Онлайн,Завершен,True,0,Ср,5,Май,2
TRX102577,2023-11-21,CUST10002,PROD1008,2,1523.39,5854.3,Карта,Завершен,False,0,Вт,11,Ноябрь,4
TRX102578,2023-10-28,CUST10060,PROD1018,1,2672.99,3703.37,Онлайн,Завершен,False,0,Сб,10,Октябрь,4
TRX102579,2023-01-15,CUST10176,PROD1011,1,130.04,120.55,Карта,Завершен,False,0,Вс,1,Январь,1
TRX102580,2023-08-24,CUST10028,PROD1018,2,2672.99,5311.22,Онлайн,Завершен,False,0,Чт,8,Август,3
TRX102581,2023-11-29,CUST10011,PROD1012,1,1050.68,1717.86,Карта,Завершен,False,0,Ср,11,Ноябрь,4
TRX102582,2023-08-26,CUST10082,PROD1029,2,4197.25,13384.34,Наличные,Завершен,False,0,Сб,8,Август,3
TRX102583,2023-05-20,CUST10154,PROD1018,3,2672.99,65587.57179205067,Наличные,Завершен,True,0,Сб,5,Май,2
TRX102584,2023-12-22,CUST10004,PROD1029,2,4197.25,12162.06,Онлайн,Завершен,False,0,Пт,12,Декабрь,4
TRX102585,2023-10-15,CUST10135,PROD1022,1,4668.45,4713.29,Карта,Завершен,False,0,Вс,10,Октябрь,4
TRX102586,2023-05-26,CUST10042,PROD1024,2,1082.72,3137.83,Онлайн,Завершен,False,0,Пт,5,Май,2
TRX102587,2023-12-18,CUST10179,PROD1004,2,697.91,2323.21,Наличные,Завершен,False,0,Пн,12,Декабрь,4
TRX102588,2023-07-14,CUST10035,PROD1007,1,2856.91,4687.77,Наличные,Завершен,False,0,Пт,7,Июль,3
TRX102589,2023-10-05,CUST10039,PROD1000,2,1005.72,1990.38,Наличные,Завершен,False,0,Чт,10,Октябрь,4
TRX102590,2023-07-27,CUST10129,PROD1004,1,697.91,655.58,Наличные,Завершен,False,0,Чт,7,Июль,3
TRX102591,2023-01-14,CUST10058,PROD1011,1,130.04,212.81,Онлайн,Завершен,False,0,Сб,1,Январь,1
TRX102592,2023-11-22,CUST10088,PROD1013,1,861.39,1549.59,Онлайн,Завершен,False,0,Ср,11,Ноябрь,4
TRX102593,2023-08-14,CUST10053,PROD1001,3,4609.89,13479.56,Карта,Завершен,False,0,Пн,8,Август,3
TRX102594,2023-10-30,CUST10067,PROD1009,2,3115.01,6158.17,Онлайн,Завершен,False,0,Пн,10,Октябрь,4
TRX102595,2023-07-07,CUST10119,PROD1003,1,1956.8,3040.87,Онлайн,Отменен,False,0,Пт,7,Июль,3
TRX102596,2023-01-28,CUST10194,PROD1023,2,2650.83,7889.24,Онлайн,Завершен,False,0,Сб,1,Январь,1
TRX102597,2023-09-26,CUST10076,PROD1018,3,2672.99,8069.52,Онлайн,Завершен,False,0,Вт,9,Сентябрь,3
TRX102598,2023-07-27,CUST10060,PROD1006,3,3083.34,9119.94,Карта,Завершен,False,0,Чт,7,Июль,3
TRX102599,2023-06-15,CUST10101,PROD1019,3,2579.37,7730.21,Онлайн,Завершен,False,0,Чт,6,Июнь,2
TRX102600,2023-01-04,CUST10190,PROD1021,2,1105.42,2197.0,Онлайн,Отменен,False,0,Ср,1,Январь,1
TRX102601,2023-09-02,CUST10001,PROD1025,2,871.73,2736.03,Онлайн,Завершен,False,0,Сб,9,Сентябрь,3
TRX102602,2023-02-21,CUST10061,PROD1005,3,385.1,1077.65,Карта,Завершен,False,0,Вт,2,Февраль,1
TRX102603,2023-04-08,CUST10174,PROD1022,1,4668.45,7291.84,Карта,Завершен,False,0,Сб,4,Апрель,2
TRX102604,2023-04-18,CUST10143,PROD1027,3,1625.75,4784.46,Карта,Завершен,False,0,Вт,4,Апрель,2
TRX102605,2023-06-14,CUST10117,PROD1024,1,1082.72,1009.93,Наличные,Завершен,False,0,Ср,6,Июнь,2
TRX102606,2023-11-13,CUST10060,PROD1020,3,1703.96,8625.07,Онлайн,Завершен,False,0,Пн,11,Ноябрь,4
TRX102607,2023-12-30,CUST10011,PROD1007,1,2856.91,4474.72,Карта,Завершен,False,0,Сб,12,Декабрь,4
TRX102608,2023-05-03,CUST10000,PROD1005,3,385.1,1044.78,Карта,Завершен,False,0,Ср,5,Май,2
TRX102609,2023-08-05,CUST10075,PROD1006,3,3083.34,13120.1,Карта,Завершен,False,0,Сб,8,Август,3
TRX102610,2023-04-19,CUST10155,PROD1015,2,424.44,876.02,Карта,Завершен,False,0,Ср,4,Апрель,2
TRX102611,2023-12-11,CUST10068,PROD1010,2,1085.82,4159.03,Онлайн,Завершен,False,0,Пн,12,Декабрь,4
TRX102612,2023-06-25,CUST10111,PROD1028,1,347.23,339.52,Онлайн,Завершен,False,0,Вс,6,Июнь,2
TRX102613,2023-12-20,CUST10007,PROD1019,3,2579.37,12729.18,Карта,Завершен,False,0,Ср,12,Декабрь,4
TRX102614,2023-07-21,CUST10110,PROD1007,2,2856.91,8079.53,Онлайн,Завершен,False,0,Пт,7,Июль,3
TRX102615,2023-03-19,CUST10019,PROD1015,1,424.44,420.14,Наличные,Завершен,False,0,Вс,3,Март,1
TRX102616,2023-09-17,CUST10122,PROD1001,3,4609.89,15088.01,Карта,Завершен,False,0,Вс,9,Сентябрь,3
TRX102617,2023-08-15,CUST10008,PROD1006,1,3083.34,3119.42,Наличные,Завершен,False,0,Вт,8,Август,3
TRX102618,2023-11-11,CUST10073,PROD1005,2,385.1,1183.93,Карта,Завершен,False,0,Сб,11,Ноябрь,4
TRX102619,2023-01-20,CUST10126,PROD1015,3,424.44,2021.17,Наличные,Завершен,False,0,Пт,1,Январь,1
TRX102620,2023-01-10,CUST10129,PROD1020,3,1703.96,5488.67,Карта,Завершен,False,0,Вт,1,Январь,1
TRX102621,2023-08-08,CUST10110,PROD1013,2,861.39,1597.95,Карта,Завершен,False,0,Вт,8,Август,3
TRX102622,2023-01-08,CUST10091,PROD1007,1,2856.91,2974.95,Онлайн,Завершен,False,0,Вс,1,Январь,1
TRX102623,2023-07-26,CUST10080,PROD1013,2,861.39,1801.66,Онлайн,Завершен,False,0,Ср,7,Июль,3
TRX102624,2023-09-06,CUST10150,PROD1018,3,2672.99,7552.05,Онлайн,Завершен,False,0,Ср,9,Сентябрь,3
TRX102625,2023-10-20,CUST10153,PROD1015,3,424.44,2004.93,Карта,Завершен,False,0,Пт,10,Октябрь,4
TRX102626,2023-05-12,CUST10158,PROD1029,3,4197.25,19666.04,Наличные,Завершен,False,0,Пт,5,Май,2
TRX102627,2023-06-10,CUST10036,PROD1027,1,1625.75,2332.35,Наличные,Завершен,False,0,Сб,6,Июнь,2
TRX102628,2023-08-12,CUST10065,PROD1006,2,3083.34,8561.0,Наличные,Отменен,False,0,Сб,8,Август,3
TRX102629,2023-02-21,CUST10136,PROD1003,1,1956.8,1822.54,Онлайн,Завершен,False,0,Вт,2,Февраль,1
TRX102630,2023-02-08,CUST10086,PROD1027,3,1625.75,5277.41,Карта,Завершен,False,0,Ср,2,Февраль,1
TRX102631,2023-05-09,CUST10189,PROD1000,1,1005.72,1045.91,Онлайн,Завершен,False,0,Вт,5,Май,2
TRX102632,2023-03-25,CUST10077,PROD1029,1,4197.25,5909.44,Наличные,Завершен,False,0,Сб,3,Март,1
TRX102633,2023-06-03,CUST10183,PROD1026,1,1660.58,2684.91,Наличные,Завершен,False,0,Сб,6,Июнь,2
TRX102634,2023-09-16,CUST10036,PROD1015,3,424.44,1743.51,Карта,Завершен,False,0,Сб,9,Сентябрь,3
TRX102635,2023-04-15,CUST10168,PROD1016,2,3067.88,9466.79,Онлайн,Завершен,False,0,Сб,4,Апрель,2
TRX102636,2023-05-29,CUST10187,PROD1012,1,1050.68,1055.34,Карта,Завершен,False,0,Пн,5,Май,2
TRX102637,2023-12-24,CUST10191,PROD1008,3,1523.39,8350.58,Онлайн,Завершен,False,0,Вс,12,Декабрь,4
TRX102638,2023-11-03,CUST10083,PROD1027,3,1625.75,8001.43,Онлайн,Завершен,False,0,Пт,11,Ноябрь,4
TRX102639,2023-08-08,CUST10049,PROD1014,3,1566.78,4816.47,Онлайн,Завершен,False,0,Вт,8,Август,3
TRX102640,2023-10-05,CUST10051,PROD1000,1,1005.72,1077.39,Наличные,Завершен,False,0,Чт,10,Октябрь,4
TRX102641,2023-03-03,CUST10021,PROD1026,1,1660.58,2512.29,Наличные,Завершен,False,0,Пт,3,Март,1
TRX102642,2023-07-25,CUST10187,PROD1000,1,1005.72,925.05,Наличные,Отменен,False,0,Вт,7,Июль,3
TRX102643,2023-12-17,CUST10133,PROD1013,3,861.39,5071.15,Наличные,Завершен,False,0,Вс,12,Декабрь,4
TRX102644,2023-06-15,CUST10044,PROD1024,2,1082.72,2277.46,Наличные,Завершен,False,0,Чт,6,Июнь,2
TRX102645,2023-08-29,CUST10086,PROD1008,2,1523.39,2745.59,Онлайн,Завершен,False,0,Вт,8,Август,3
TRX102646,2023-08-01,CUST10106,PROD1027,3,1625.75,4519.06,Наличные,Завершен,False,0,Вт,8,Август,3
TRX102647,2023-06-30,CUST10077,PROD1010,2,1085.82,3001.11,Наличные,Завершен,False,0,Пт,6,Июнь,2
TRX102648,2023-02-05,CUST10051,PROD1018,3,2672.99,8197.99,Карта,Завершен,False,0,Вс,2,Февраль,1
TRX102649,2023-09-28,CUST10059,PROD1029,2,4197.25,8452.27,Наличные,Завершен,False,0,Чт,9,Сентябрь,3
TRX102650,2023-08-29,CUST10159,PROD1023,1,2650.83,11410.112553945835,Наличные,Завершен,True,0,Вт,8,Август,3
TRX102651,2023-05-18,CUST10011,PROD1029,1,4197.25,3955.62,Онлайн,Завершен,False,0,Чт,5,Май,2
TRX102652,2023-06-20,CUST10155,PROD1001,3,4609.89,13941.85,Наличные,Завершен,False,0,Вт,6,Июнь,2
TRX102653,2023-02-05,CUST10155,PROD1008,1,1523.39,13212.383731079766,Наличные,Завершен,True,0,Вс,2,Февраль,1
TRX102654,2023-11-02,CUST10124,PROD1027,2,1625.75,6256.11,Карта,Завершен,False,0,Чт,11,Ноябрь,4
TRX102655,2023-05-20,CUST10156,PROD1004,2,697.91,2116.86,Наличные,Завершен,False,0,Сб,5,Май,2
TRX102656,2023-09-27,CUST10096,PROD1009,1,3115.01,13304.08327045734,Онлайн,Завершен,True,0,Ср,9,Сентябрь,3
TRX102657,2023-09-09,CUST10057,PROD1016,2,3067.88,52927.68758402822,Онлайн,Завершен,True,0,Сб,9,Сентябрь,3
TRX102658,2023-05-09,CUST10140,PROD1000,3,1005.72,3251.46,Карта,Завершен,False,0,Вт,5,Май,2
TRX102659,2023-03-13,CUST10037,PROD1013,3,861.39,2326.32,Онлайн,Завершен,False,0,Пн,3,Март,1
TRX102660,2023-01-23,CUST10035,PROD1002,1,2331.16,2262.98,Наличные,Отменен,False,0,Пн,1,Январь,1
TRX102661,2023-09-24,CUST10010,PROD1019,2,2579.37,23909.777662303837,Карта,Завершен,True,0,Вс,9,Сентябрь,3
TRX102662,2023-02-19,CUST10111,PROD1023,3,2650.83,7857.09,Наличные,Завершен,False,0,Вс,2,Февраль,1
TRX102663,2023-07-05,CUST10131,PROD1011,3,130.04,425.67,Наличные,Завершен,False,0,Ср,7,Июль,3
TRX102664,2023-05-17,CUST10193,PROD1016,3,3067.88,9611.61,Онлайн,Завершен,False,0,Ср,5,Май,2
TRX102665,2023-03-08,CUST10131,PROD1010,3,1085.82,3444.25,Наличные,Завершен,False,0,Ср,3,Март,1
TRX102666,2023-02-24,CUST10109,PROD1013,3,861.39,3612.03,Карта,Завершен,False,0,Пт,2,Февраль,1
TRX102667,2023-11-26,CUST10042,PROD1023,2,2650.83,9635.81,Наличные,Завершен,False,0,Вс,11,Ноябрь,4
TRX102668,2023-08-04,CUST10113,PROD1009,2,3115.01,10145.14,Карта,Завершен,False,0,Пт,8,Август,3
TRX102669,2023-12-25,CUST10164,PROD1012,1,1050.68,1854.48,Онлайн,Завершен,False,0,Пн,12,Декабрь,4
TRX102670,2023-02-14,CUST10195,PROD1002,2,2331.16,5111.51,Карта,Завершен,False,0,Вт,2,Февраль,1
TRX102671,2023-08-28,CUST10092,PROD1016,3,3067.88,8558.61,Наличные,Завершен,False,0,Пн,8,Август,3
TRX102672,2023-10-16,CUST10107,PROD1013,2,861.39,1765.11,Карта,Завершен,False,0,Пн,10,Октябрь,4
TRX102673,2023-05-01,CUST10115,PROD1014,1,1566.78,1637.26,Онлайн,Завершен,False,0,Пн,5,Май,2
TRX102674,2023-09-15,CUST10173,PROD1000,3,1005.72,4960.84,Онлайн,Завершен,False,0,Пт,9,Сентябрь,3
TRX102675,2023-01-29,CUST10069,PROD1022,1,4668.45,4960.28,Онлайн,Завершен,False,0,Вс,1,Январь,1
TRX102676,2023-10-05,CUST10119,PROD1020,3,1703.96,5058.74,Наличные,Завершен,False,0,Чт,10,Октябрь,4
TRX102677,2023-10-25,CUST10127,PROD1022,2,4668.45,8887.78,Наличные,Завершен,False,0,Ср,10,Октябрь,4
TRX102678,2023-06-10,CUST10139,PROD1018,1,2672.99,4029.4,Онлайн,Завершен,False,0,Сб,6,Июнь,2
TRX102679,2023-11-16,CUST10016,PROD1001,3,4609.89,26601.06,Наличные,Завершен,False,0,Чт,11,Ноябрь,4
TRX102680,2023-10-26,CUST10094,PROD1010,1,1085.82,1084.54,Онлайн,Завершен,False,0,Чт,10,Октябрь,4
TRX102681,2023-11-08,CUST10129,PROD1020,3,1703.96,9000.07,Наличные,Завершен,False,0,Ср,11,Ноябрь,4
TRX102682,2023-10-09,CUST10004,PROD1014,3,1566.78,4616.7,Онлайн,Завершен,False,0,Пн,10,Октябрь,4
TRX102683,2023-09-03,CUST10046,PROD1002,2,2331.16,4336.83,Карта,Завершен,False,0,Вс,9,Сентябрь,3
TRX102684,2023-11-20,CUST10140,PROD1019,3,2579.37,12613.34,Онлайн,Завершен,False,0,Пн,11,Ноябрь,4
TRX102685,2023-02-21,CUST10099,PROD1029,1,4197.25,4253.55,Онлайн,Завершен,False,0,Вт,2,Февраль,1
TRX102686,2023-02-20,CUST10125,PROD1024,3,1082.72,3010.27,Карта,Завершен,False,0,Пн,2,Февраль,1
TRX102687,2023-07-25,CUST10030,PROD1022,2,4668.45,9823.21,Карта,Завершен,False,0,Вт,7,Июль,3
TRX102688,2023-08-21,CUST10036,PROD1004,3,697.91,1976.25,Наличные,Завершен,False,0,Пн,8,Август,3
TRX102689,2023-10-11,CUST10169,PROD1028,3,347.23,985.64,Наличные,Завершен,False,0,Ср,10,Октябрь,4
TRX102690,2023-12-05,CUST10080,PROD1019,2,2579.37,10032.53,Карта,Завершен,False,0,Вт,12,Декабрь,4
TRX102691,2023-08-04,CUST10186,PROD1010,2,1085.82,3231.56,Карта,Завершен,False,0,Пт,8,Август,3
TRX102692,2023-04-08,CUST10025,PROD1011,2,130.04,2595.0586747540747,Карта,Завершен,True,0,Сб,4,Апрель,2
TRX102693,2023-12-03,CUST10196,PROD1003,1,1956.8,3397.49,Наличные,Завершен,False,0,Вс,12,Декабрь,4
TRX102694,2023-08-14,CUST10122,PROD1028,3,347.23,944.34,Онлайн,Завершен,False,0,Пн,8,Август,3
TRX102695,2023-11-05,CUST10071,PROD1028,3,347.23,1964.73,Наличные,Завершен,False,0,Вс,11,Ноябрь,4
TRX102696,2023-01-23,CUST10019,PROD1011,2,130.04,285.14,Наличные,Завершен,False,0,Пн,1,Январь,1
TRX102697,2023-02-02,CUST10026,PROD1028,2,347.23,692.15,Карта,Отменен,False,0,Чт,2,Февраль,1
TRX102698,2023-04-27,CUST10029,PROD1025,3,871.73,14640.797829690491,Наличные,Отменен,True,0,Чт,4,Апрель,2
TRX102699,2023-11-18,CUST10009,PROD1026,2,1660.58,5414.55,Онлайн,Завершен,False,0,Сб,11,Ноябрь,4
TRX102700,2023-11-24,CUST10036,PROD1028,2,347.23,1119.34,Карта,Завершен,False,0,Пт,11,Ноябрь,4
TRX102701,2023-11-24,CUST10074,PROD1025,2,871.73,2760.58,Наличные,Завершен,False,0,Пт,11,Ноябрь,4
TRX102702,2023-07-30,CUST10197,PROD1018,2,2672.99,47289.02190810165,Наличные,Завершен,True,0,Вс,7,Июль,3
TRX102703,2023-08-07,CUST10156,PROD1026,2,1660.58,3003.42,Наличные,Отменен,False,0,Пн,8,Август,3
TRX102704,2023-09-03,CUST10090,PROD1024,1,1082.72,1082.42,Онлайн,Завершен,False,0,Вс,9,Сентябрь,3
TRX102705,2023-09-13,CUST10171,PROD1014,2,1566.78,3262.92,Карта,Отменен,False,0,Ср,9,Сентябрь,3
TRX102706,2023-12-06,CUST10190,PROD1007,2,2856.91,9471.26,Карта,Завершен,False,0,Ср,12,Декабрь,4
TRX102707,2023-12-30,CUST10180,PROD1004,1,697.91,1060.46,Онлайн,Завершен,False,0,Сб,12,Декабрь,4
TRX102708,2023-06-05,CUST10023,PROD1005,3,385.1,1269.89,Наличные,Завершен,False,0,Пн,6,Июнь,2
TRX102709,2023-07-10,CUST10149,PROD1017,1,254.98,247.18,Наличные,Завершен,False,0,Пн,7,Июль,3
TRX102710,2023-07-19,CUST10120,PROD1014,1,1566.78,1695.38,Онлайн,Завершен,False,0,Ср,7,Июль,3
TRX102711,2023-05-11,CUST10091,PROD1005,2,385.1,805.19,Онлайн,Завершен,False,0,Чт,5,Май,2
TRX102712,2023-05-26,CUST10156,PROD1002,3,2331.16,11374.71,Карта,Завершен,False,0,Пт,5,Май,2
TRX102713,2023-08-06,CUST10131,PROD1014,1,1566.78,5828.830148749532,Онлайн,Завершен,True,0,Вс,8,Август,3
TRX102714,2023-02-18,CUST10025,PROD1018,2,2672.99,8102.06,Карта,Отменен,False,0,Сб,2,Февраль,1
TRX102715,2023-06-03,CUST10151,PROD1021,2,1105.42,3302.67,Наличные,Завершен,False,0,Сб,6,Июнь,2
TRX102716,2023-10-15,CUST10032,PROD1022,1,4668.45,4656.18,Онлайн,Завершен,False,0,Вс,10,Октябрь,4
TRX102717,2023-03-06,CUST10051,PROD1012,3,1050.68,3018.78,Карта,Завершен,False,0,Пн,3,Март,1
TRX102718,2023-03-19,CUST10147,PROD1027,2,1625.75,3338.91,Онлайн,Завершен,False,0,Вс,3,Март,1
